Date,0,1,2,3,4,5,6,7,8,9
2005-08-16,-6.508164486178167,0.4743460964944256,0.23928700092959976,0.06968964316349968,-0.12150066614545763,-0.0017527248062791934,-0.4552788911301564,-0.32597808111905957,0.19753017010601326,0.1284563606912712
2005-08-17,-6.468474902370067,0.38736712565870335,0.18168492852082907,0.0826670137060046,-0.12139001348454181,0.11907497071000828,-0.2803922144338067,-0.4588710882247973,0.24266433052878833,0.27393344332472325
2005-08-18,-6.426232687557059,0.3068185970991396,0.1938636613323843,-0.010847419030746597,-0.023997052979131794,0.14904270743453907,-0.34145336232587165,-0.42536602343470054,0.255355348423866,0.2098894455853766
2005-08-19,-6.381288666556407,0.15338944787148823,0.1319734217106736,-0.05798235741504998,0.039741376497707925,0.14692721246457197,-0.3957927058133102,-0.46772284349257554,0.3304088139653323,0.09205761114768785
2005-08-22,-6.370376566700949,0.30365516181161,0.5067914233316835,-0.04220537348450959,-0.01211287506376646,0.07279669163857605,-0.41164889460727955,-0.38618800080144156,0.22913167753673624,-0.03811711992356659
2005-08-23,-6.336836273902677,0.25323543106954816,0.44580613955068626,-0.051445351785769144,0.0748129685911385,0.20826754670155623,-0.36179314498344023,-0.36651340066176075,0.33189206923059755,-0.0175268908203966
2005-08-24,-6.322246393137958,0.3728760584618154,0.6901912374755306,-0.013952481818394702,0.04373326612136896,0.20855297893345748,-0.30867091270990943,-0.27042260103239424,0.26377477243288183,0.12464278018156338
2005-08-25,-6.279025370888416,0.12479201342231105,0.38724735532492005,-0.1242217866530102,0.3170263100817685,0.398230709561433,-0.38292303625230484,-0.25062089390236575,0.4383064638744716,0.1149908981162977
2005-08-26,-6.274183418692578,0.3427761284319544,0.6458194382991993,-0.05195364135974545,0.2364056722875163,0.2916755942872924,-0.3785231314460249,-0.24213705112414585,0.4223846310326218,0.17186970631059684
2005-08-29,-6.221518993156748,0.41481686317606425,0.6247755595755398,-0.06959701482528935,0.26909792772215013,0.3779336467686485,-0.4048875749545159,-0.2426833070408243,0.417731751472902,0.07313622791873142
2005-08-30,-6.205215374386125,0.5354002605629812,0.756986387995882,-0.026350714827795052,0.23189384206523833,0.33997364927203755,-0.3610312047207528,-0.20700659387123066,0.26935679349276587,0.09567363256168127
2005-08-31,-6.196134934621176,0.6375543968947773,0.9872537645002593,-0.004303116573265431,0.15874854453923337,0.21099056534968108,-0.3401668841772356,-0.16682886676219688,0.02375985966222771,0.14052753162644038
2005-09-01,-6.182616495064525,0.5123669996449403,0.9353062151356959,-0.07873262406953296,0.2961867337239572,0.1549520259966939,-0.5004195248271608,-0.17139572984107598,0.09036879147252108,0.1789706012408533
2005-09-02,-6.179220737807963,0.359314183610733,0.6991656260874026,-0.13626046192128038,0.45691318087955635,0.16583839571022851,-0.5349368479030405,-0.24193209322788745,0.168431236720342,0.07818529023695209
2005-09-06,-6.182250986791081,0.422617987096196,0.7868293578112657,-0.12030154527086845,0.41057481312931277,0.12636790196029413,-0.503147316809538,-0.20753774063058605,0.021396903865377848,0.014122216837023638
2005-09-07,-6.165706376051434,0.2929551249728637,0.5931240053365838,-0.103228346836163,0.4185476724908632,0.18432933858227551,-0.4388633227836927,-0.20398429454717215,-0.04977183334732738,0.0842983581884188
2005-09-08,-6.169644100557463,0.3395629799038882,0.5941552015452896,-0.1377010250995485,0.4440405091093269,0.1659277725361008,-0.4967543262932853,-0.11645187786541111,-0.040269990251724064,0.16500369208303428
2005-09-09,-6.173240514360099,0.3906073601035537,0.6259732876201987,-0.16723658079978954,0.42569645525126054,0.1327992279347625,-0.5780056126222856,-0.03890833771988378,-0.08104708468479771,0.19999408441612654
2005-09-12,-6.180603090235687,0.4158201288417318,0.5445838954223126,-0.16515272431290606,0.42381911111003356,0.17088156468468796,-0.6289686312790564,-0.010864165886957267,-0.027036288866490565,0.1546584057901198
2005-09-13,-6.17729700868333,0.5943738000906547,0.7107069667443178,-0.15793675339057822,0.25831539578313256,0.2211042248775259,-0.529541182500447,-0.044879801263593144,-0.1423599100901276,0.109420097089369
2005-09-14,-6.195989757400589,0.6085860615547377,0.7058284801574561,-0.17669667029528568,0.26298779141302164,0.26830763196687313,-0.510958953385596,-0.05514271130943893,-0.12157434513632914,0.10488485513867479
2005-09-15,-6.2214045223237795,0.729221119674118,0.8973452568017672,-0.20452267685728698,0.19965233714718744,0.20612219001931775,-0.5584484102165186,-0.0025078072999225043,-0.18185477068451839,0.12088037846349042
2005-09-16,-6.252342791761182,0.770667675051198,0.9471017654129297,-0.23260166957713135,0.2330085731251672,0.1775238662158123,-0.6445571635743885,0.07189089056157538,-0.17415560810406694,0.10601113161081471
2005-09-19,-6.281968825121409,0.7297471245393448,0.7873388383044844,-0.19636728357911748,0.3029765589651321,0.2207159512379624,-0.6834549634034734,0.11293689147941555,-0.04197961910425185,0.060906521808704706
2005-09-20,-6.322371114912171,0.9154028443848881,0.9808161861182754,-0.06522447508403628,0.15285227773774013,0.18299206256136458,-0.5529534686928983,0.12050978691116887,-0.13910370115474224,0.08010061881726338
2005-09-21,-6.339256515086461,0.936721757994516,1.033467050824576,-0.08602018160174474,0.14443019508139576,0.2601921711995261,-0.424455306846233,0.01616054267355782,-0.1431638563147879,-0.008069808101615727
2005-09-22,-6.34763477155586,0.8292209339351506,0.9585928999066313,-0.1590977120082453,0.2036743143573645,0.22426407676212445,-0.4900874081402241,-0.07069313239682273,-0.06003176651363695,-0.08510743356076644
2005-09-23,-6.335001861701178,0.5886524434807887,0.7405656359818353,-0.26416123264113667,0.29750079639955995,0.22043019870525926,-0.5960167766023305,-0.1577623415589251,0.0049748312550845775,-0.221494701758985
2005-09-26,-6.345162530973826,0.5232323959688489,0.8747008090143211,-0.2728894407813014,0.20936592743571758,0.14210274238948717,-0.5471390327345051,-0.20583544029568723,-0.10199503762980822,-0.22096124668189965
2005-09-27,-6.339425193097235,0.438901715996035,0.881376912448667,-0.29762905707087084,0.18487732998142015,0.17637349393217283,-0.4821178501135759,-0.2249999730912473,-0.13603248342799557,-0.2193164311510728
2005-09-28,-6.317001517515183,0.31461400463568523,0.8562228020217595,-0.2846284756441082,0.10747545508680956,0.19230909955972741,-0.41441805575404334,-0.3009087005014368,-0.09677050576453894,-0.09681862474687575
2005-09-29,-6.317415871900163,0.35802190365351483,1.040379624568032,-0.33049993794747223,0.09590699999229368,0.13052636491169878,-0.5091087555298691,-0.19630049447450815,-0.08566923175872043,-0.16797423929732413
2005-09-30,-6.305903137653042,0.21629851269611733,0.8834410962152353,-0.2610249782865379,0.0877471230466158,0.1844387895813968,-0.5040593831577862,-0.22560383650220972,0.06756519873786049,-0.13182565206186814
2005-10-03,-6.311230299803741,0.22108282405474755,1.0732582664491568,-0.25675235849785816,0.03594568902653483,0.20983254613123492,-0.4278950346408808,-0.12892629701416292,0.18380674473908476,-0.14151203362865217
2005-10-04,-6.327964003777241,0.3259689431303273,1.1648305139138393,-0.15169031325165516,0.008399243728097527,0.2618785019915957,-0.34578075598225233,-0.10763993745662725,0.3193887788090568,-0.044507364793378024
2005-10-05,-6.357327730280877,0.5785108695512102,1.6005912203205632,-0.14112306649175643,-0.026454535023306747,0.22004880153947592,-0.28137086822994134,-0.07399817246544238,0.29792820107592277,-0.07544311241512047
2005-10-06,-6.408365908288043,0.8268586813015829,1.9684906672828673,-0.1351709936370824,0.001550347804248453,0.10363831497829334,-0.28878994912696737,-0.06583543508808454,0.338054765010384,-0.11913396821861322
2005-10-07,-6.397876804513743,0.5558584983512154,1.3500168181086882,-0.1512568194877164,0.2547894735850167,0.2637730895013495,-0.35332915585837565,-0.19024018025369305,0.6515994011014374,-0.10294280861594374
2005-10-10,-6.408815076458319,0.45802904662139077,1.1063183670726342,-0.15226551335807414,0.3978132504877814,0.3665675007744009,-0.2538261250059184,-0.25724061377480645,0.7114835515574534,0.019649130990565533
2005-10-11,-6.429265789190451,0.5574509424297367,1.2418673448365427,-0.15298727972026116,0.39997897097190327,0.32370696065440185,-0.16095503673222616,-0.22957259594987267,0.4644711630376639,0.17709203622365066
2005-10-12,-6.463347032099737,0.6809367445976978,1.4517517197076086,-0.20215206134222408,0.405508450805363,0.1811945641314172,-0.1337020595157704,-0.2520274878276316,0.2820932160533389,0.2912961363511838
2005-10-13,-6.4728422474168745,0.6932698539811224,1.4397493628979152,-0.34448725069376795,0.47565981109734423,0.11277424139960956,-0.1861649802193119,-0.3518290762447198,0.24232675431303896,0.240986734438977
2005-10-14,-6.468149748469609,0.5950015915106939,1.3105542675252122,-0.4259935145326188,0.4998264323906709,0.0564247919126335,-0.22210413485769603,-0.405205962656904,0.1295006375074692,0.11252730826751567
2005-10-17,-6.448403414113937,0.4809430712563145,1.1269703452035507,-0.485560877438862,0.4672173818233647,0.05956731455616504,-0.20024580471700187,-0.4109426123854447,0.09166311248666936,0.016766979234181467
2005-10-18,-6.448263826967276,0.4262140153774287,1.188481537117526,-0.5246376468028511,0.4511111033332713,0.0917858056659302,-0.11347528367517587,-0.363677689366241,-0.015031634166838614,-0.00724470583601311
2005-10-19,-6.451936442492295,0.6483373060412676,1.6079134949780105,-0.5491900244568364,0.2633866635470281,0.002527991511586336,-0.0889163935008466,-0.2582978343901905,-0.14198637706537642,0.0111740159515471
2005-10-20,-6.450176924117025,0.7307189317556135,1.7961396107771148,-0.591160930095024,0.18355232604136384,-0.03958698735013577,-0.21472180298263846,-0.08721338308487359,-0.1936598552499338,-0.020315753301012984
2005-10-21,-6.456083280209903,0.6853037876411204,1.5471517761777522,-0.626673283852718,0.3077243947722401,0.1788751547812506,-0.26891788071788064,-0.05552419415756926,0.11501599580191924,-0.049347155256963204
2005-10-24,-6.476988128366627,0.7846498410039353,1.307267030447135,-0.5023363532896141,0.24735797709478513,0.30189151226030964,-0.2873669122368491,0.04761989061662897,0.3720839841370909,0.05494397279030083
2005-10-25,-6.4972790256423,0.8201644477600533,1.2369911802150173,-0.39911063436137617,0.2047591812133982,0.4435323602086223,-0.2372838938336011,0.14997909610497073,0.31183754227674365,0.07927984488770456
2005-10-26,-6.526181497497177,0.7568278265753752,1.2344735167765086,-0.3724766871662104,0.19775053089660144,0.48937405441469206,-0.17718042386826804,0.08663228109826804,0.24723772614920625,0.11034665792504983
2005-10-27,-6.565080190662138,0.6680296245545916,1.170508045031625,-0.5312411134689539,0.36919079832796964,0.4761961393432661,-0.33380899886210397,0.010897405911434177,0.34003432417249746,0.03279353204946467
2005-10-28,-6.634955010469474,0.7097927703761812,1.2511119178523011,-0.6004528780374736,0.442244446672587,0.3169699298833999,-0.4951907704263111,0.018176933483684987,0.29585646595701576,0.030545983561840795
2005-10-31,-6.701060483128883,0.6955470543054196,1.2652253577884638,-0.5566339044395554,0.39293341256457914,0.15538282759935962,-0.5010261523064147,0.12729513939076798,0.041028169820835014,0.13191031590470575
