Date,Close
2012-04-13,122.51
2012-04-16,122.44
2012-04-17,124.25
2012-04-18,123.83
2012-04-19,123.02
2012-04-20,123.23
2012-04-23,122.21
2012-04-24,122.65
2012-04-25,124.35
2012-04-26,125.2
2012-04-27,125.42
2012-04-30,124.94
2012-05-01,125.74
2012-05-02,125.36
2012-05-03,124.4
2012-05-04,122.41
2012-05-07,122.48
2012-05-08,121.99
2012-05-09,121.27
2012-05-10,121.5
2012-05-11,121.14
2012-05-14,119.79
2012-05-15,119.12
2012-05-16,118.67
2012-05-17,116.91
2012-05-18,115.9
2012-05-21,117.88
2012-05-22,118.09
2012-05-23,118.15
2012-05-24,118.38
2012-05-25,118.0
2012-05-29,119.43
2012-05-30,117.68
2012-05-31,117.44
2012-06-01,114.48
2012-06-04,114.42
2012-06-05,115.3
2012-06-06,117.88
2012-06-07,117.95
2012-06-08,118.91
2012-06-11,117.39
2012-06-12,118.74
2012-06-13,117.97
2012-06-14,119.24
2012-06-15,120.45
2012-06-18,120.69
2012-06-19,121.85
2012-06-20,121.65
2012-06-21,118.94
2012-06-22,119.83
2012-06-25,117.91
2012-06-26,118.51
2012-06-27,119.57
2012-06-28,119.25
2012-06-29,122.23
2012-07-02,122.58
2012-07-03,123.38
2012-07-05,122.82
2012-07-06,121.66
2012-07-09,121.5
2012-07-10,120.45
2012-07-11,120.47
2012-07-12,119.87
2012-07-13,121.89
2012-07-16,121.6
2012-07-17,122.45
2012-07-18,123.34
2012-07-19,123.68
2012-07-20,122.54
2012-07-23,121.3
2012-07-24,120.27
2012-07-25,120.29
2012-07-26,122.29
2012-07-27,124.53
2012-07-30,124.53
2012-07-31,123.66
2012-08-01,123.55
2012-08-02,122.69
2012-08-03,125.13
2012-08-06,125.37
2012-08-07,126.01
2012-08-08,126.16
2012-08-09,126.28
2012-08-10,126.46
2012-08-13,126.4
2012-08-14,126.42
2012-08-15,126.55
2012-08-16,127.51
2012-08-17,127.67
2012-08-20,127.68
2012-08-21,127.3
2012-08-22,127.35
2012-08-23,126.32
2012-08-24,127.06
2012-08-27,127.09
2012-08-28,126.97
2012-08-29,127.06
2012-08-30,126.16
2012-08-31,126.74
2012-09-04,126.62
2012-09-05,126.52
2012-09-06,129.09
2012-09-07,129.6
2012-09-10,128.86
2012-09-11,129.22
2012-09-12,129.65
2012-09-13,131.63
2012-09-14,132.22
2012-09-17,131.77
2012-09-18,131.66
2012-09-19,131.74
2012-09-20,131.75
2012-09-21,131.69
2012-09-24,131.48
2012-09-25,130.08
2012-09-26,129.37
2012-09-27,130.58
2012-09-28,129.97
2012-10-01,130.31
2012-10-02,130.46
2012-10-03,130.97
2012-10-04,131.91
2012-10-05,131.92
2012-10-08,131.47
2012-10-09,130.18
2012-10-10,129.35
2012-10-11,129.42
2012-10-12,128.98
2012-10-15,130.07
2012-10-16,131.38
2012-10-17,131.98
2012-10-18,131.64
2012-10-19,129.44
2012-10-22,129.46
2012-10-23,127.67
2012-10-24,127.31
2012-10-25,127.68
2012-10-26,127.61
2012-10-31,127.61
2012-11-01,128.93
2012-11-02,127.79
2012-11-05,128.05
2012-11-06,129.04
2012-11-07,126.14
2012-11-08,124.61
2012-11-09,124.7
2012-11-12,124.8
2012-11-13,124.4
2012-11-14,122.7
2012-11-15,122.5
2012-11-16,123.1
2012-11-19,125.61
2012-11-20,125.67
2012-11-21,125.9
2012-11-23,127.61
2012-11-26,127.34
2012-11-27,126.66
2012-11-28,127.7
2012-11-29,128.3
2012-11-30,128.34
2012-12-03,127.69
2012-12-04,127.52
2012-12-05,127.74
2012-12-06,128.18
2012-12-07,128.56
2012-12-10,128.6
2012-12-11,129.49
2012-12-12,129.56
2012-12-13,128.76
2012-12-14,128.29
2012-12-17,129.78
2012-12-18,131.22
2012-12-19,130.27
2012-12-20,130.99
2012-12-21,129.83
2012-12-24,129.43
2012-12-26,128.88
2012-12-27,128.71
2012-12-28,127.33
2012-12-31,129.48
2013-01-02,132.81
2013-01-03,132.51
2013-01-04,133.07
2013-01-07,132.72
2013-01-08,132.34
2013-01-09,132.67
2013-01-10,133.75
2013-01-11,133.74
2013-01-14,133.64
2013-01-15,133.74
2013-01-16,133.72
2013-01-17,134.55
2013-01-18,134.86
2013-01-22,135.6
2013-01-23,135.81
2013-01-24,135.84
2013-01-25,136.6
2013-01-28,136.43
2013-01-29,136.99
2013-01-30,136.43
2013-01-31,136.11
2013-02-01,137.53
2013-02-04,135.96
2013-02-05,137.35
2013-02-06,137.45
2013-02-07,137.27
2013-02-08,138.01
2013-02-11,137.98
2013-02-12,138.22
2013-02-13,138.33
2013-02-14,138.46
2013-02-15,138.3
2013-02-19,139.36
2013-02-20,137.62
2013-02-21,136.77
2013-02-22,138.09
2013-02-25,135.48
2013-02-26,136.39
2013-02-27,138.11
2013-02-28,137.84
2013-03-01,138.31
2013-03-04,139.04
2013-03-05,140.28
2013-03-06,140.47
2013-03-07,140.72
2013-03-08,141.35
2013-03-11,141.86
2013-03-12,141.55
2013-03-13,141.76
2013-03-14,142.51
2013-03-15,142.3
2013-03-18,141.54
2013-03-19,141.21
2013-03-20,142.18
2013-03-21,140.98
2013-03-22,142.1
2013-03-25,141.53
2013-03-26,142.64
2013-03-27,142.64
2013-03-28,143.08
2013-04-01,142.52
2013-04-02,143.22
2013-04-03,141.77
2013-04-04,142.33
2013-04-05,141.7
2013-04-08,142.65
2013-04-09,143.15
2013-04-10,144.89
2013-04-11,145.38
2013-04-12,145.02
2013-04-15,141.67
2013-04-16,143.76
2013-04-17,141.66
2013-04-18,140.76
2013-04-19,141.99
2013-04-22,142.62
2013-04-23,144.09
2013-04-24,144.19
2013-04-25,144.77
2013-04-26,144.53
2013-04-29,145.49
2013-04-30,145.85
2013-05-01,144.55
2013-05-02,145.88
2013-05-03,147.38
2013-05-06,147.76
2013-05-07,148.49
2013-05-08,149.17
2013-05-09,148.74
2013-05-10,149.24
2013-05-13,149.37
2013-05-14,150.9
2013-05-15,151.71
2013-05-16,151.0
2013-05-17,152.45
2013-05-20,152.44
2013-05-21,152.68
2013-05-22,151.54
2013-05-23,151.11
2013-05-24,150.97
2013-05-28,151.88
2013-05-29,150.89
2013-05-30,151.46
2013-05-31,149.28
2013-06-03,150.08
2013-06-04,149.39
2013-06-05,147.28
2013-06-06,148.6
2013-06-07,150.49
2013-06-10,150.49
2013-06-11,148.96
2013-06-12,147.73
2013-06-13,149.97
2013-06-14,149.03
2013-06-17,150.16
2013-06-18,151.39
2013-06-19,149.28
2013-06-20,145.59
2013-06-21,146.04
2013-06-24,144.2
2013-06-25,145.61
2013-06-26,147.02
2013-06-27,147.9
2013-06-28,147.28
2013-07-01,148.15
2013-07-02,148.01
2013-07-03,148.07
2013-07-05,149.68
2013-07-08,150.51
2013-07-09,151.61
2013-07-10,151.66
2013-07-11,153.73
2013-07-12,153.8
2013-07-15,154.38
2013-07-16,153.82
2013-07-17,154.19
2013-07-18,155.04
2013-07-19,155.31
2013-07-22,155.63
2013-07-23,155.29
2013-07-24,154.72
2013-07-25,155.09
2013-07-26,155.26
2013-07-29,154.78
2013-07-30,154.78
2013-07-31,154.89
2013-08-01,156.67
2013-08-02,156.94
2013-08-05,156.71
2013-08-06,155.86
2013-08-07,155.32
2013-08-08,155.91
2013-08-09,155.44
2013-08-12,155.26
2013-08-13,155.74
2013-08-14,154.92
2013-08-15,152.76
2013-08-16,152.23
2013-08-19,151.3
2013-08-20,152.02
2013-08-21,151.09
2013-08-22,152.45
2013-08-23,152.98
2013-08-26,152.39
2013-08-27,149.96
2013-08-28,150.47
2013-08-29,150.73
2013-08-30,150.24
2013-09-03,150.92
2013-09-04,152.18
2013-09-05,152.35
2013-09-06,152.43
2013-09-09,153.91
2013-09-10,155.04
2013-09-11,155.53
2013-09-12,155.11
2013-09-13,155.46
2013-09-16,156.37
2013-09-17,157.06
2013-09-18,158.87
2013-09-19,158.59
2013-09-20,157.51
2013-09-23,156.77
2013-09-24,156.41
2013-09-25,155.96
2013-09-26,156.54
2013-09-27,155.86
2013-09-30,155.0
2013-10-01,156.23
2013-10-02,156.09
2013-10-03,154.65
2013-10-04,155.84
2013-10-07,154.46
2013-10-08,152.67
2013-10-09,152.77
2013-10-10,156.08
2013-10-11,157.08
2013-10-14,157.73
2013-10-15,156.55
2013-10-16,158.74
2013-10-17,159.82
2013-10-18,160.89
2013-10-21,160.89
2013-10-22,161.85
2013-10-23,161.05
2013-10-24,161.59
2013-10-25,162.32
2013-10-28,162.6
2013-10-29,163.45
2013-10-30,162.66
2013-10-31,162.17
2013-11-01,162.58
2013-11-04,163.13
2013-11-05,162.64
2013-11-06,163.45
2013-11-07,161.4
2013-11-08,163.57
2013-11-11,163.6
2013-11-12,163.25
2013-11-13,164.59
2013-11-14,165.38
2013-11-15,166.11
2013-11-18,165.53
2013-11-19,165.15
2013-11-20,164.67
2013-11-21,165.97
2013-11-22,166.82
2013-11-25,166.65
2013-11-26,166.69
2013-11-27,167.09
2013-11-29,166.99
2013-12-02,166.55
2013-12-03,165.84
2013-12-04,165.83
2013-12-05,165.08
2013-12-06,166.94
2013-12-09,167.35
2013-12-10,166.76
2013-12-11,164.89
2013-12-12,164.34
2013-12-13,164.32
2013-12-16,165.34
2013-12-17,164.82
2013-12-18,167.64
2013-12-19,167.44
2013-12-20,168.41
2013-12-23,169.32
2013-12-24,169.69
2013-12-26,170.54
2013-12-27,170.53
2013-12-30,170.5
2013-12-31,171.33
2014-01-02,169.68
2014-01-03,169.65
2014-01-06,169.16
2014-01-07,170.19
2014-01-08,170.23
2014-01-09,170.34
2014-01-10,170.81
2014-01-13,168.53
2014-01-14,170.37
2014-01-15,171.3
2014-01-16,171.07
2014-01-17,170.34
2014-01-21,170.85
2014-01-22,170.96
2014-01-23,169.56
2014-01-24,165.93
2014-01-27,165.11
2014-01-28,166.1
2014-01-29,164.52
2014-01-30,166.26
2014-01-31,165.27
2014-02-03,161.56
2014-02-04,162.71
2014-02-05,162.49
2014-02-06,164.65
2014-02-07,166.67
2014-02-10,166.98
2014-02-11,168.81
2014-02-12,168.89
2014-02-13,169.76
2014-02-14,170.69
2014-02-18,170.91
2014-02-19,169.77
2014-02-20,170.77
2014-02-21,170.57
2014-02-24,171.53
2014-02-25,171.47
2014-02-26,171.47
2014-02-27,172.36
2014-02-28,172.8
2014-03-03,171.59
2014-03-04,174.01
2014-03-05,174.15
2014-03-06,174.54
2014-03-07,174.62
2014-03-10,174.52
2014-03-11,173.67
2014-03-12,173.72
2014-03-13,171.77
2014-03-14,171.3
2014-03-17,172.84
2014-03-18,174.07
2014-03-19,173.14
2014-03-20,174.15
2014-03-21,173.48
2014-03-24,172.77
2014-03-25,173.59
2014-03-26,172.33
2014-03-27,171.97
2014-03-28,172.82
2014-03-31,174.23
2014-04-01,175.4
2014-04-02,175.98
2014-04-03,175.74
2014-04-04,173.66
2014-04-07,171.74
2014-04-08,172.45
2014-04-09,174.31
2014-04-10,170.64
2014-04-11,169.11
2014-04-14,170.44
2014-04-15,171.62
2014-04-16,173.42
2014-04-17,173.66
2014-04-21,174.26
2014-04-22,175.05
2014-04-23,174.64
2014-04-24,175.0
2014-04-25,173.57
2014-04-28,174.11
2014-04-29,174.92
2014-04-30,175.46
2014-05-01,175.48
2014-05-02,175.22
2014-05-05,175.57
2014-05-06,174.02
2014-05-07,175.04
2014-05-08,174.86
2014-05-09,175.12
2014-05-12,176.83
2014-05-13,176.99
2014-05-14,176.14
2014-05-15,174.59
2014-05-16,175.21
2014-05-19,175.85
2014-05-20,174.74
2014-05-21,176.2
2014-05-22,176.63
2014-05-23,177.36
2014-05-27,178.44
2014-05-28,178.3
2014-05-29,179.23
2014-05-30,179.52
2014-06-02,179.72
2014-06-03,179.63
2014-06-04,179.98
2014-06-05,181.16
2014-06-06,182.03
2014-06-09,182.22
2014-06-10,182.24
2014-06-11,181.59
2014-06-12,180.32
2014-06-13,180.88
2014-06-16,181.01
2014-06-17,181.51
2014-06-18,182.85
2014-06-19,183.07
2014-06-20,183.43
2014-06-23,183.37
2014-06-24,182.27
2014-06-25,183.1
2014-06-26,182.97
2014-06-27,183.32
2014-06-30,183.22
2014-07-01,184.45
2014-07-02,184.65
2014-07-03,185.53
2014-07-07,184.9
2014-07-08,183.7
2014-07-09,184.54
2014-07-10,183.8
2014-07-11,184.07
2014-07-14,184.99
2014-07-15,184.65
2014-07-16,185.33
2014-07-17,183.21
2014-07-18,185.1
2014-07-21,184.74
2014-07-22,185.53
2014-07-23,185.95
2014-07-24,185.96
2014-07-25,185.11
2014-07-28,185.18
2014-07-29,184.37
2014-07-30,184.4
2014-07-31,180.78
2014-08-01,180.2
2014-08-04,181.5
2014-08-05,179.75
2014-08-06,179.81
2014-08-07,178.84
2014-08-08,180.91
2014-08-11,181.43
2014-08-12,181.17
2014-08-13,182.41
2014-08-14,183.26
2014-08-15,183.22
2014-08-18,184.76
2014-08-19,185.72
2014-08-20,186.22
2014-08-21,186.76
2014-08-22,186.48
2014-08-25,187.4
2014-08-26,187.53
2014-08-27,187.45
2014-08-28,187.36
2014-08-29,187.89
2014-09-02,187.79
2014-09-03,187.69
2014-09-04,187.41
2014-09-05,188.27
2014-09-08,187.77
2014-09-09,186.59
2014-09-10,187.29
2014-09-11,187.5
2014-09-12,186.42
2014-09-15,186.27
2014-09-16,187.67
2014-09-17,187.93
2014-09-18,188.95
2014-09-19,188.77
2014-09-22,187.3
2014-09-23,186.24
2014-09-24,187.68
2014-09-25,184.66
2014-09-26,186.13
2014-09-29,185.78
2014-09-30,185.31
2014-10-01,182.79
2014-10-02,182.82
2014-10-03,184.84
2014-10-06,184.63
2014-10-07,181.75
2014-10-08,184.95
2014-10-09,181.28
2014-10-10,179.21
2014-10-13,176.26
2014-10-14,176.52
2014-10-15,175.35
2014-10-16,175.2
2014-10-17,177.27
2014-10-20,179.0
2014-10-21,182.54
2014-10-22,181.23
2014-10-23,183.34
2014-10-24,184.75
2014-10-27,184.5
2014-10-28,186.61
2014-10-29,186.33
2014-10-30,187.51
2014-10-31,189.66
2014-11-03,189.77
2014-11-04,189.12
2014-11-05,190.31
2014-11-06,191.07
2014-11-07,191.23
2014-11-10,191.85
2014-11-11,192.05
2014-11-12,191.83
2014-11-13,192.06
2014-11-14,192.11
2014-11-17,192.23
2014-11-18,193.3
2014-11-19,193.01
2014-11-20,193.33
2014-11-21,194.41
2014-11-24,194.92
2014-11-25,194.79
2014-11-26,195.27
2014-11-28,194.87
2014-12-01,193.51
2014-12-02,194.78
2014-12-03,195.51
2014-12-04,195.29
2014-12-05,195.62
2014-12-08,194.34
2014-12-09,194.2
2014-12-10,191.07
2014-12-11,192.06
2014-12-12,188.96
2014-12-15,187.63
2014-12-16,186.14
2014-12-17,189.79
2014-12-18,194.51
2014-12-19,195.29
2014-12-22,196.22
2014-12-23,196.5
2014-12-24,196.51
2014-12-26,197.12
2014-12-29,197.37
2014-12-30,196.35
2014-12-31,194.4
2015-01-02,194.29
2015-01-05,190.77
2015-01-06,188.99
2015-01-07,191.31
2015-01-08,194.74
2015-01-09,193.16
2015-01-12,191.64
2015-01-13,191.11
2015-01-14,189.96
2015-01-15,188.22
2015-01-16,190.69
2015-01-20,191.09
2015-01-21,192.07
2015-01-22,194.9
2015-01-23,193.85
2015-01-26,194.31
2015-01-27,191.73
2015-01-28,189.26
2015-01-29,191.02
2015-01-30,188.63
2015-02-02,190.96
2015-02-03,193.72
2015-02-04,192.98
2015-02-05,194.92
2015-02-06,194.41
2015-02-09,193.51
2015-02-10,195.57
2015-02-11,195.69
2015-02-12,197.57
2015-02-13,198.4
2015-02-17,198.72
2015-02-18,198.74
2015-02-19,198.59
2015-02-20,199.77
2015-02-23,199.74
2015-02-24,200.32
2015-02-25,200.15
2015-02-26,199.91
2015-02-27,199.21
2015-03-02,200.48
2015-03-03,199.65
2015-03-04,198.83
2015-03-05,199.03
2015-03-06,196.25
2015-03-09,197.04
2015-03-10,193.86
2015-03-11,193.38
2015-03-12,194.07
2015-03-13,196.77
2015-03-16,197.24
2015-03-17,196.68
2015-03-18,199.03
2015-03-19,198.14
2015-03-20,199.88
2015-03-23,199.48
2015-03-24,198.37
2015-03-25,195.45
2015-03-26,194.99
2015-03-27,195.43
2015-03-30,197.82
2015-03-31,196.1
2015-04-01,195.39
2015-04-02,196.11
2015-04-06,197.41
2015-04-07,196.9
2015-04-08,197.56
2015-04-09,198.45
2015-04-10,199.52
2015-04-13,198.63
2015-04-14,199.0
2015-04-15,199.9
2015-04-16,199.84
2015-04-17,197.53
2015-04-20,199.33
2015-04-21,199.11
2015-04-22,200.09
2015-04-23,200.59
2015-04-24,201.06
2015-04-27,200.22
2015-04-28,200.86
2015-04-29,200.03
2015-04-30,198.03
2015-05-01,200.17
2015-05-04,200.75
2015-05-05,198.45
2015-05-06,197.62
2015-05-07,198.42
2015-05-08,201.03
2015-05-11,200.07
2015-05-12,199.46
2015-05-13,199.5
2015-05-14,201.57
2015-05-15,201.8
2015-05-18,202.43
2015-05-19,202.36
2015-05-20,202.22
2015-05-21,202.82
2015-05-22,202.32
2015-05-26,200.16
2015-05-27,202.04
2015-05-28,201.82
2015-05-29,200.57
2015-06-01,200.98
2015-06-02,200.79
2015-06-03,201.31
2015-06-04,199.61
2015-06-05,199.26
2015-06-08,198.05
2015-06-09,198.02
2015-06-10,200.39
2015-06-11,201.04
2015-06-12,199.49
2015-06-15,198.65
2015-06-16,199.72
2015-06-17,200.05
2015-06-18,202.12
2015-06-19,201.24
2015-06-22,202.26
2015-06-23,202.4
2015-06-24,200.94
2015-06-25,200.33
2015-06-26,200.29
2015-06-29,196.09
2015-06-30,196.51
2015-07-01,198.08
2015-07-02,197.89
2015-07-06,197.31
2015-07-07,198.57
2015-07-08,195.23
2015-07-09,195.58
2015-07-10,198.06
2015-07-13,200.24
2015-07-14,201.11
2015-07-15,201.04
2015-07-16,202.66
2015-07-17,202.83
2015-07-20,202.94
2015-07-21,202.12
2015-07-22,201.76
2015-07-23,200.63
2015-07-24,198.55
2015-07-27,197.38
2015-07-28,199.82
2015-07-29,201.2
2015-07-30,201.25
2015-07-31,200.94
2015-08-03,200.26
2015-08-04,199.87
2015-08-05,200.52
2015-08-06,198.89
2015-08-07,198.51
2015-08-10,201.0
2015-08-11,199.18
2015-08-12,199.42
2015-08-13,199.17
2015-08-14,199.91
2015-08-17,201.02
2015-08-18,200.43
2015-08-19,198.86
2015-08-20,194.71
2015-08-21,188.66
2015-08-24,180.94
2015-08-25,178.76
2015-08-26,185.61
2015-08-27,190.22
2015-08-28,190.23
2015-08-31,188.7
2015-09-01,183.07
2015-09-02,186.53
2015-09-03,186.67
2015-09-04,183.83
2015-09-08,188.46
2015-09-09,185.93
2015-09-10,186.96
2015-09-11,187.79
2015-09-14,187.12
2015-09-15,189.43
2015-09-16,191.08
2015-09-17,190.66
2015-09-18,187.63
2015-09-21,188.51
2015-09-22,186.06
2015-09-23,185.76
2015-09-24,185.1
2015-09-25,185.05
2015-09-28,180.41
2015-09-29,180.52
2015-09-30,183.87
2015-10-01,184.36
2015-10-02,187.12
2015-10-05,190.44
2015-10-06,189.79
2015-10-07,191.33
2015-10-08,193.06
2015-10-09,193.18
2015-10-12,193.35
2015-10-13,192.15
2015-10-14,191.21
2015-10-15,194.16
2015-10-16,195.03
2015-10-19,195.13
2015-10-20,194.87
2015-10-21,193.68
2015-10-22,196.94
2015-10-23,199.11
2015-10-26,198.63
2015-10-27,198.24
2015-10-28,200.49
2015-10-29,200.38
2015-10-30,199.51
2015-11-02,201.87
2015-11-03,202.46
2015-11-04,201.84
2015-11-05,201.63
2015-11-06,201.53
2015-11-09,199.65
